œ– √(2), ÏŒÏ	¡œ– √(2), ŒÏ	œ– √(4), ÏŒÏ	¡œ– √(4), ŒÏ	œ– √(5), ÏŒÏ	¡œ– √(5), ŒÏ	œ– √(7), ÏŒÏ	¡œ– √(7), ŒÏ	œ– √(8), ÏŒÏ	¡œ– √(8), ŒÏ	œ– √(10), ÏŒÏ	¡œ– √(10), ŒÏ	œ– √(13), ÏŒÏ	¡œ– √(13), ŒÏ	œ– √(14), ÏŒÏ	¡œ– √(14), ŒÏ	› √(16), ÏÍ¬	“– √(32), ÏŒÏ	
-54.800	64.024	0.000	8.745	1.600	12.667	2.800	94.817	17.200	83.369	34.000	73.193	14.000	25.281	11.200	108.756	1372.774	-4.400	
-54.000	64.024	0.000	8.745	0.400	12.667	2.800	94.817	17.200	83.369	34.400	73.193	14.800	25.281	11.200	108.756	1433.992	-4.400	
-53.600	64.024	0.400	8.745	0.000	12.667	2.400	94.817	17.200	83.369	34.400	73.193	15.200	25.281	11.200	108.756	1439.558	-4.400	
-52.800	64.024	0.800	8.745	0.800	12.614	2.000	94.817	17.600	83.369	34.800	73.193	16.000	25.281	11.200	108.756	1396.890	-4.800	
-52.400	64.024	0.800	8.692	2.000	12.561	2.000	94.817	17.200	83.422	34.800	73.193	16.400	25.334	11.200	108.756	1298.570	-4.800	
-51.600	64.024	0.800	8.692	2.000	12.508	1.600	94.817	16.400	83.369	35.200	73.193	16.400	25.334	11.600	108.756	1122.336	-4.800	
-51.200	64.024	0.000	8.692	1.600	12.508	1.600	94.817	14.800	83.369	35.200	73.193	16.400	25.334	11.600	108.756	870.042	-5.200	
-50.400	64.024	-0.400	8.692	1.200	12.508	1.200	94.817	14.000	83.369	35.200	73.193	16.400	25.281	11.600	108.756	602.908	-4.800	
-50.000	64.024	-0.800	8.692	1.600	12.508	0.800	94.870	13.600	83.369	35.600	73.193	16.800	25.281	11.600	108.756	393.281	-4.800	
-50.000	64.024	-0.800	8.692	2.400	12.561	0.400	94.817	12.800	83.369	35.600	73.193	17.600	25.281	11.200	108.756	218.902	-4.800	
-49.600	64.024	-0.800	8.745	2.400	12.667	0.400	94.817	12.000	83.369	35.600	73.193	18.000	25.281	10.800	108.756	37.102	-4.400	
-49.600	64.024	-1.200	8.745	1.200	12.667	0.000	94.817	11.200	83.369	35.600	73.193	18.400	25.281	10.400	108.756	-133.567	-4.400	
-49.600	64.024	-1.200	8.745	0.400	12.667	0.000	94.817	10.800	83.369	35.600	73.193	17.600	25.334	10.000	108.756	-270.845	-4.400	
-49.200	64.024	-1.200	8.745	0.800	12.614	0.000	94.870	10.800	83.369	35.600	73.193	16.800	25.334	10.000	108.756	-361.745	-4.400	
-49.600	64.024	-0.800	8.692	1.600	12.561	0.000	94.817	10.800	83.369	35.200	73.193	16.000	25.334	9.600	108.756	-376.585	-4.400	
-49.600	64.024	-1.200	8.692	1.200	12.508	0.000	94.817	10.000	83.422	35.200	73.193	15.200	25.334	8.800	108.756	-335.773	-4.000	
-49.600	64.024	-1.600	8.692	0.400	12.508	0.400	94.817	8.800	83.369	34.800	73.193	13.600	25.334	8.000	108.756	-280.120	-4.000	
-49.600	64.024	-2.000	8.692	-0.400	12.508	0.400	94.817	8.000	83.369	34.800	73.193	12.400	25.334	6.800	108.756	-228.177	-4.400	
-49.600	64.024	-2.000	8.745	-0.400	12.508	0.800	94.817	7.600	83.369	34.800	73.193	11.600	25.281	6.000	108.756	-200.351	-4.400	
-49.600	64.024	-2.000	8.745	0.400	12.614	0.800	94.817	7.200	83.422	34.800	73.193	10.400	25.281	4.800	108.756	-189.220	-4.400	
-50.000	64.024	-2.800	8.745	0.000	12.667	1.200	94.817	6.400	83.422	34.800	73.193	9.600	25.281	4.000	108.756	-168.814	-4.400	
-50.000	64.024	-3.600	8.745	-0.800	12.667	1.600	94.817	5.600	83.422	35.200	73.193	9.200	25.281	2.800	108.756	-144.698	-4.400	
-50.000	64.024	-4.000	8.745	-1.600	12.667	1.600	94.817	4.800	83.369	35.600	73.193	9.200	25.334	2.000	108.756	-144.698	-4.400	
-50.000	64.024	-4.000	8.745	-0.800	12.614	1.600	94.817	4.800	83.369	36.400	73.193	8.800	25.334	1.200	108.756	-139.133	-4.400	
-50.400	64.024	-4.000	8.745	0.400	12.561	1.600	94.817	5.200	83.422	37.200	73.193	9.200	25.334	0.000	108.809	-118.726	-4.400	
-50.400	64.024	-4.000	8.692	0.800	12.561	1.600	94.817	5.200	83.369	38.000	73.193	9.200	25.334	-0.800	108.756	-113.161	-4.000	
-50.800	64.024	-4.400	8.692	0.800	12.508	1.600	94.817	4.800	83.422	38.800	73.193	9.200	25.334	-1.200	108.756	-122.437	-4.000	
-50.800	64.024	-4.000	8.692	0.800	12.508	1.200	94.817	4.800	83.369	40.000	73.193	9.600	25.334	-1.200	108.756	-109.451	-3.600	
-51.200	64.024	-3.600	8.692	2.000	12.508	0.800	94.870	4.800	83.422	41.200	73.193	10.000	25.281	-0.800	108.756	-85.335	-3.600	
-51.600	64.024	-3.200	8.692	3.200	12.561	0.800	94.870	5.200	83.369	42.400	73.193	10.000	25.281	-0.800	108.756	-85.335	-3.200	
-51.600	64.024	-2.800	8.745	3.600	12.667	0.400	94.870	4.800	83.369	44.000	73.193	9.600	25.281	-0.400	108.756	-102.031	-2.800	
-51.600	64.024	-2.800	8.745	2.400	12.667	-0.400	94.870	4.800	83.422	45.600	73.193	9.600	25.281	0.000	108.756	-105.741	-2.800	
-51.600	64.024	-2.800	8.745	2.000	12.667	-0.800	94.870	5.200	83.369	47.200	73.193	9.600	25.281	0.400	108.756	-100.175	-2.800	
-51.600	64.024	-2.000	8.692	2.800	12.614	-1.200	94.870	6.400	83.369	49.200	73.193	9.600	25.334	1.200	108.756	-105.741	-2.800	
-51.200	64.024	-1.600	8.692	3.600	12.561	-2.000	94.870	7.200	83.369	50.800	73.140	9.600	25.334	2.000	108.756	-105.741	-2.400	
-50.800	64.024	-0.800	8.692	3.200	12.508	-2.400	94.870	8.000	83.422	52.800	73.140	9.200	25.334	2.400	108.756	-96.465	-2.400	
-50.400	64.024	-0.400	8.692	2.400	12.508	-2.800	94.870	8.400	83.369	54.800	73.193	8.800	25.334	2.800	108.756	-98.320	-2.400	
-50.000	64.024	0.000	8.692	2.000	12.508	-3.200	94.870	9.200	83.369	56.400	73.140	8.400	25.334	3.600	108.756	-98.320	-2.400	
-49.600	64.024	0.800	8.692	2.400	12.508	-3.600	94.870	10.400	83.369	58.400	73.140	7.600	25.281	4.000	108.756	-100.175	-2.400	
-48.800	64.024	1.200	8.745	3.200	12.614	-3.600	94.870	11.200	83.369	60.000	73.140	6.800	25.281	4.800	108.756	-103.886	-2.400	
-48.400	64.024	1.600	8.745	2.800	12.667	-3.600	94.817	11.600	83.369	61.200	73.140	6.000	25.281	5.200	108.756	-90.900	-2.400	
-47.600	64.024	1.600	8.745	1.600	12.667	-3.600	94.817	12.400	83.369	62.800	73.140	4.800	25.281	6.000	108.756	-66.784	-2.400	
-46.800	64.024	2.000	8.745	1.200	12.667	-3.200	94.870	12.800	83.369	64.000	73.140	4.000	25.334	6.800	108.756	-48.233	-2.400	
-46.000	64.024	2.000	8.745	1.600	12.614	-3.200	94.817	14.000	83.369	64.800	73.140	3.600	25.334	7.200	108.756	-40.812	-2.400	
-44.800	64.024	2.000	8.692	2.400	12.561	-2.800	94.817	14.800	83.369	65.600	73.140	4.000	25.334	7.200	108.756	-33.392	-2.000	
-44.000	64.024	2.400	8.692	1.600	12.561	-2.800	94.870	15.200	83.369	66.400	73.140	4.400	25.334	7.600	108.756	-29.682	-2.000	
-42.800	64.024	2.400	8.692	0.000	12.508	-2.400	94.870	15.200	83.369	67.200	73.140	4.800	25.334	7.600	108.756	-31.537	-1.600	
-41.200	64.024	2.400	8.692	-1.200	12.508	-2.000	94.870	15.200	83.369	67.600	73.140	5.600	25.281	8.000	108.756	-25.971	-1.600	
-40.000	64.024	2.800	8.692	-1.200	12.561	-2.000	94.870	16.000	83.369	68.000	73.140	7.200	25.281	8.800	108.756	-27.827	-1.200	
-38.400	64.024	3.200	8.745	-0.800	12.614	-1.600	94.870	16.000	83.369	68.400	73.140	8.400	25.281	8.800	108.756	-37.102	-1.200	
-36.800	64.024	3.200	8.745	-1.600	12.667	-1.600	94.870	15.600	83.369	68.400	73.140	9.600	25.281	9.200	108.756	-42.667	-1.200	
-35.200	64.024	3.600	8.745	-3.200	12.667	-1.600	94.817	15.200	83.369	68.400	73.140	10.800	25.281	9.200	108.756	-50.088	-1.200	
-34.000	64.024	3.600	8.745	-4.000	12.667	-1.600	94.870	15.200	83.369	68.400	73.140	12.000	25.281	9.200	108.756	-63.073	-0.800	
-32.400	64.024	4.000	8.745	-3.600	12.614	-1.600	94.817	15.200	83.369	68.000	73.140	13.200	25.281	9.600	108.756	-76.059	-0.800	
-31.200	64.024	4.000	8.692	-2.800	12.561	-1.600	94.817	15.600	83.369	68.000	73.140	14.400	25.334	9.600	108.756	-74.204	-0.800	
-30.400	64.024	3.600	8.692	-2.000	12.508	-1.600	94.817	15.200	83.369	67.600	73.140	15.600	25.334	9.600	108.756	-63.073	-1.200	
-29.200	64.024	2.800	8.692	-1.600	12.508	-1.600	94.870	15.600	83.369	67.200	73.140	16.400	25.334	9.600	108.756	-66.784	-1.200	
-28.400	64.024	2.000	8.692	-1.200	12.508	-1.600	94.870	16.400	83.369	66.800	73.140	17.200	25.281	10.000	108.756	-74.204	-1.200	
-28.000	64.024	1.600	8.692	0.400	12.508	-1.600	94.817	17.600	83.369	66.400	73.140	17.600	25.281	10.400	108.756	-72.349	-1.200	
-27.600	64.024	1.200	8.745	2.000	12.614	-1.600	94.870	18.800	83.369	66.000	73.140	18.000	25.281	11.200	108.756	-79.769	-1.200	
-27.200	64.024	0.400	8.745	2.800	12.614	-1.600	94.870	19.200	83.369	65.200	73.140	18.400	25.281	11.600	108.756	-74.204	-1.200	
-27.200	64.024	-0.800	8.745	2.800	12.667	-2.000	94.817	18.800	83.369	64.800	73.140	18.400	25.281	12.400	108.756	-53.798	-1.200	
-26.800	64.024	-2.000	8.745	2.800	12.667	-2.000	94.870	18.800	83.369	64.400	73.140	18.400	25.281	13.200	108.756	-42.667	-1.200	
-26.800	64.024	-2.000	8.745	4.000	12.614	-2.000	94.870	19.200	83.369	64.000	73.140	18.000	25.334	14.000	108.756	-42.667	-1.200	
-26.400	64.024	-2.400	8.692	4.800	12.561	-2.000	94.817	19.200	83.369	63.200	73.140	17.200	25.334	15.600	108.756	-42.667	-0.800	
-26.000	64.024	-2.400	8.692	4.400	12.561	-2.400	94.870	18.800	83.369	62.800	73.140	16.400	25.334	16.800	108.756	-37.102	-0.800	
-25.600	64.024	-3.200	8.692	2.800	12.508	-2.000	94.870	18.800	83.369	62.000	73.140	15.600	25.334	18.000	108.756	-27.827	-0.400	
-24.800	64.024	-3.600	8.692	0.800	12.508	-2.000	94.870	18.800	83.369	61.600	73.193	14.800	25.281	18.800	108.756	-9.276	-0.400	
-24.000	64.024	-3.600	8.692	0.400	12.561	-1.600	94.817	19.200	83.369	60.800	73.193	13.600	25.281	19.600	108.756	9.276	0.000	
-22.800	64.024	-3.200	8.745	0.000	12.614	-1.600	94.817	19.600	83.369	60.000	73.193	12.800	25.281	20.000	108.756	11.131	0.000	
-21.600	64.024	-3.200	8.745	-0.800	12.667	-0.800	94.870	19.600	83.369	58.800	73.140	12.000	25.281	20.400	108.756	7.420	0.400	
-20.400	64.024	-3.200	8.745	-2.800	12.667	-0.400	94.817	20.000	83.369	57.600	73.193	10.800	25.281	20.400	108.756	7.420	0.800	
-18.800	64.024	-3.200	8.745	-4.000	12.667	0.000	94.870	20.400	83.369	56.400	73.140	10.000	25.281	20.800	108.756	-3.710	0.800	
-17.600	64.024	-2.800	8.745	-3.600	12.614	0.400	94.817	20.800	83.369	54.800	73.193	9.600	25.281	21.200	108.756	-16.696	1.200	
-16.000	64.024	-2.400	8.692	-3.200	12.561	0.800	94.817	20.800	83.369	53.200	73.140	9.200	25.334	21.600	108.756	-9.276	1.600	
-14.400	64.024	-2.000	8.692	-4.000	12.561	1.600	94.817	20.000	83.369	51.600	73.193	8.000	25.334	22.000	108.756	-3.710	1.600	
-12.800	64.024	-1.600	8.692	-4.800	12.508	2.000	94.817	18.800	83.369	49.600	73.193	6.800	25.334	22.400	108.756	-7.420	2.000	
-11.200	64.024	-1.200	8.692	-5.600	12.508	2.800	94.817	18.000	83.369	47.600	73.193	6.000	25.281	22.800	108.756	1.855	2.400	
-9.600	64.024	-0.800	8.692	-5.200	12.508	3.200	94.817	17.200	83.369	45.600	73.193	6.000	25.281	23.600	108.756	11.131	3.200	
-8.000	63.971	-0.400	8.745	-4.400	12.614	3.600	94.817	16.400	83.369	44.000	73.193	6.000	25.281	24.000	108.756	11.131	3.600	
-6.400	63.971	0.000	8.745	-4.400	12.667	4.000	94.817	14.800	83.369	42.400	73.193	5.600	25.281	24.400	108.756	24.116	3.600	
-5.200	63.971	0.000	8.745	-5.600	12.667	4.400	94.817	13.600	83.369	40.400	73.193	4.400	25.334	25.200	108.756	29.682	4.000	
-3.600	63.971	0.000	8.745	-6.000	12.667	4.800	94.870	12.000	83.369	38.800	73.193	2.800	25.334	25.600	108.756	12.986	4.400	
-2.000	63.971	0.000	8.745	-5.200	12.614	4.800	94.817	11.200	83.422	37.200	73.193	1.600	25.334	26.000	108.756	7.420	4.800	
-0.400	63.971	0.400	8.692	-4.000	12.561	5.200	94.817	10.000	83.422	35.600	73.193	0.000	25.334	26.400	108.756	20.406	5.200	
0.800	63.971	0.000	8.692	-3.600	12.561	5.200	94.817	8.400	83.422	34.400	73.193	-1.600	25.334	26.800	108.756	20.406	5.200	
2.400	63.971	0.000	8.692	-3.600	12.508	5.200	94.817	6.800	83.369	33.200	73.193	-3.200	25.334	27.200	108.756	18.551	5.200	
3.600	63.971	0.400	8.692	-3.200	12.508	5.200	94.870	5.200	83.422	32.000	73.193	-4.400	25.334	27.200	108.756	22.261	4.800	
4.800	63.971	0.400	8.692	-2.000	12.508	5.200	94.870	4.400	83.369	30.400	73.193	-6.400	25.334	27.200	108.756	24.116	4.800	
6.400	63.971	0.800	8.745	-0.400	12.614	5.200	94.870	3.600	83.369	29.200	73.193	-8.000	25.334	26.800	108.756	20.406	4.400	
7.600	63.971	0.800	8.745	0.000	12.667	5.200	94.817	2.400	83.422	28.000	73.193	-9.200	25.281	26.000	108.756	16.696	4.000	
8.400	63.971	0.400	8.745	-0.400	12.667	5.200	94.817	1.200	83.369	27.200	73.193	-9.200	25.334	25.600	108.756	16.696	4.000	
9.600	63.971	0.000	8.745	0.000	12.667	5.200	94.817	0.800	83.422	26.000	73.193	-9.200	25.334	24.800	108.756	16.696	3.600	
10.800	63.971	0.400	8.745	0.800	12.614	5.200	94.870	0.400	83.422	25.200	73.193	-8.800	25.334	24.000	108.756	14.841	3.200	
11.600	63.971	0.400	8.745	1.600	12.561	4.800	94.870	0.000	83.422	24.400	73.193	-8.800	25.334	23.200	108.756	22.261	2.800	
12.400	63.971	0.000	8.692	1.200	12.561	4.800	94.817	-0.800	83.422	23.200	73.193	-8.400	25.334	21.600	108.756	37.102	2.000	
13.600	63.971	-0.400	8.692	0.000	12.508	4.800	94.817	-1.600	83.422	22.400	73.193	-8.400	25.334	19.600	108.756	44.522	1.600	
14.400	63.971	-1.200	8.692	-0.800	12.508	4.800	94.817	-1.600	83.369	21.600	73.193	-8.800	25.334	17.600	108.756	42.667	0.800	
15.600	63.971	-1.600	8.692	-0.800	12.561	4.400	94.817	-1.600	83.369	20.400	73.193	-8.800	25.334	16.000	108.756	31.537	0.400	
16.800	63.971	-1.600	8.745	-0.400	12.614	4.000	94.870	-2.000	83.422	19.600	73.193	-8.800	25.334	14.400	108.756	27.827	-0.400	
18.000	63.971	-2.000	8.745	-0.800	12.667	3.600	94.870	-3.200	83.422	18.800	73.193	-8.800	25.334	13.200	108.756	53.798	-1.200	
19.200	63.971	-2.000	8.745	-2.400	12.667	3.200	94.817	-4.400	83.422	18.000	73.193	-9.600	25.334	11.600	108.756	105.741	-2.000	
20.400	63.971	-2.400	8.745	-3.200	12.667	2.800	94.870	-5.200	83.422	17.200	73.193	-10.400	25.334	10.400	108.756	129.857	-2.400	
22.000	63.971	-2.400	8.745	-2.400	12.614	2.400	94.870	-5.600	83.422	16.000	73.193	-12.000	25.334	9.200	108.756	131.712	-3.200	
23.600	63.971	-2.000	8.692	-1.200	12.561	2.000	94.870	-6.000	83.422	15.200	73.193	-13.600	25.334	8.400	108.756	131.712	-3.600	
25.200	63.971	-1.600	8.692	-0.800	12.508	1.200	94.870	-7.200	83.422	14.400	73.193	-14.800	25.387	7.600	108.756	120.582	-4.000	
26.800	63.971	-1.600	8.692	-0.800	12.508	0.800	94.870	-8.400	83.422	13.600	73.193	-15.600	25.334	7.200	108.756	116.871	-4.400	
28.800	63.971	-1.600	8.692	-0.800	12.508	0.000	94.870	-8.800	83.422	12.800	73.193	-16.000	25.334	7.200	108.756	133.567	-4.800	
30.400	63.971	-1.200	8.692	0.400	12.508	-0.800	94.870	-9.200	83.422	12.400	73.193	-16.400	25.334	7.600	108.756	148.408	-5.200	
32.400	63.971	-1.200	8.745	1.600	12.614	-1.200	94.870	-10.000	83.422	11.600	73.193	-17.200	25.334	8.000	108.756	135.422	-5.200	
34.000	63.971	-1.200	8.745	2.400	12.667	-1.600	94.870	-10.800	83.422	11.200	73.193	-18.000	25.334	8.000	108.756	118.726	-5.600	
36.000	63.971	-1.600	8.745	2.000	12.667	-2.000	94.870	-11.200	83.422	10.400	73.193	-18.800	25.334	8.000	108.756	122.437	-5.600	
37.600	63.971	-1.600	8.745	2.000	12.667	-2.800	94.870	-11.600	83.422	10.000	73.193	-19.200	25.334	8.000	108.756	126.147	-5.600	
39.200	63.971	-2.000	8.745	2.800	12.614	-3.200	94.870	-11.600	83.422	9.200	73.193	-19.600	25.334	7.600	108.756	109.451	-5.600	
40.800	63.971	-2.000	8.692	3.600	12.561	-3.600	94.870	-12.000	83.422	8.800	73.193	-20.400	25.387	7.200	108.756	96.465	-5.600	
42.400	63.918	-2.400	8.692	3.200	12.508	-4.000	94.870	-12.800	83.422	8.400	73.193	-20.800	25.387	6.400	108.756	105.741	-6.000	
44.000	63.971	-2.400	8.692	2.000	12.508	-4.400	94.870	-13.600	83.422	8.400	73.193	-21.200	25.334	5.600	108.756	118.726	-6.000	
45.600	63.918	-2.400	8.692	1.200	12.508	-4.800	94.870	-14.400	83.422	8.000	73.193	-21.200	25.334	4.400	108.756	115.016	-6.000	
46.800	63.918	-2.400	8.692	1.200	12.561	-5.200	94.870	-14.800	83.422	7.600	73.193	-21.600	25.334	2.800	108.756	103.886	-5.600	
48.400	63.918	-2.000	8.745	1.600	12.614	-5.600	94.870	-15.200	83.422	7.200	73.193	-22.000	25.334	1.200	108.756	100.175	-5.600	
49.600	63.918	-1.600	8.745	0.800	12.667	-6.000	94.870	-16.400	83.422	7.200	73.193	-22.000	25.334	-0.400	108.756	96.465	-5.600	
50.800	63.918	-1.200	8.745	-0.400	12.667	-6.400	94.870	-17.200	83.422	7.200	73.193	-21.600	25.334	-2.000	108.756	83.480	-5.600	
52.000	63.918	-1.200	8.745	-0.800	12.667	-7.200	94.870	-17.600	83.422	7.200	73.193	-20.800	25.334	-3.200	108.756	66.784	-5.600	
53.200	63.918	-0.800	8.745	0.000	12.614	-7.600	94.870	-17.200	83.422	7.200	73.193	-20.000	25.334	-4.400	108.756	74.204	-5.600	
54.400	63.918	-0.400	8.692	0.800	12.561	-8.000	94.870	-17.200	83.422	7.200	73.246	-19.600	25.334	-5.200	108.756	94.610	-5.600	
55.200	63.918	-0.400	8.692	0.800	12.508	-8.400	94.870	-17.600	83.422	6.800	73.193	-19.600	25.387	-6.000	108.809	102.031	-6.000	
56.400	63.918	-0.800	8.692	0.000	12.508	-8.800	94.870	-17.600	83.422	6.800	73.193	-20.400	25.387	-6.800	108.809	98.320	-6.000	
57.200	63.918	-0.800	8.692	-0.400	12.508	-9.200	94.870	-17.600	83.422	6.800	73.193	-21.200	25.334	-7.200	108.756	96.465	-6.400	
58.000	63.918	-0.400	8.692	0.000	12.508	-9.600	94.870	-17.600	83.422	6.400	73.246	-21.600	25.334	-7.600	108.756	90.900	-6.400	
59.200	63.918	-0.400	8.745	0.800	12.614	-10.000	94.870	-17.600	83.422	6.000	73.193	-22.800	25.334	-8.000	108.809	87.190	-6.800	
60.000	63.918	-0.400	8.745	0.400	12.667	-10.400	94.870	-18.400	83.422	6.000	73.193	-24.000	25.334	-8.400	108.756	92.755	-6.800	
60.800	63.918	-0.400	8.745	-0.400	12.667	-10.800	94.870	-18.400	83.422	5.600	73.193	-25.600	25.334	-8.400	108.809	94.610	-7.200	
61.600	63.918	-0.400	8.745	-0.800	12.667	-11.200	94.870	-18.400	83.422	5.200	73.193	-26.800	25.334	-8.800	108.756	83.480	-7.200	
62.400	63.918	0.400	8.745	0.000	12.614	-11.600	94.870	-18.400	83.422	5.200	73.193	-27.600	25.334	-9.200	108.756	68.639	-7.200	
63.600	63.918	0.800	8.692	0.800	12.561	-12.000	94.870	-18.800	83.422	4.800	73.193	-28.000	25.387	-9.600	108.809	70.494	-7.200	
64.400	63.918	1.200	8.692	0.000	12.561	-12.000	94.870	-19.600	83.422	4.400	73.193	-28.000	25.387	-10.400	108.809	68.639	-7.200	
65.600	63.918	1.200	8.692	-1.600	12.508	-12.400	94.870	-20.000	83.422	4.000	73.246	-27.200	25.334	-10.800	108.809	59.363	-7.200	
66.400	63.918	1.200	8.692	-2.800	12.508	-12.400	94.870	-20.000	83.422	3.600	73.193	-26.000	25.334	-11.600	108.809	66.784	-7.200	
67.600	63.918	1.600	8.692	-2.800	12.561	-12.800	94.870	-19.600	83.422	3.200	73.193	-25.200	25.334	-12.000	108.756	66.784	-7.200	
68.400	63.918	2.000	8.745	-2.800	12.614	-12.800	94.870	-20.400	83.422	2.400	73.193	-25.200	25.334	-12.400	108.809	53.798	-7.200	
69.600	63.918	2.000	8.745	-3.600	12.667	-12.800	94.870	-21.200	83.422	2.000	73.193	-24.800	25.334	-13.200	108.809	40.812	-7.200	
70.800	63.918	2.000	8.745	-5.200	12.667	-12.400	94.870	-22.000	83.422	1.600	73.193	-24.400	25.334	-14.000	108.809	31.537	-7.200	
71.600	63.918	2.000	8.745	-6.000	12.667	-12.400	94.870	-22.800	83.422	1.200	73.193	-24.400	25.334	-15.200	108.809	33.392	-6.800	
72.800	63.918	2.400	8.745	-5.200	12.614	-12.800	94.870	-22.800	83.422	0.400	73.193	-24.800	25.387	-16.400	108.809	42.667	-6.800	
74.000	63.918	2.400	8.692	-4.400	12.561	-12.800	94.870	-23.600	83.422	0.000	73.246	-25.200	25.387	-17.200	108.809	24.116	-6.400	
75.200	63.918	2.400	8.692	-4.400	12.508	-12.800	94.870	-24.800	83.422	-0.400	73.193	-25.600	25.387	-18.400	108.809	-9.276	-6.000	
76.400	63.918	2.400	8.692	-4.400	12.508	-12.800	94.870	-26.000	83.422	-1.200	73.246	-26.400	25.334	-19.200	108.809	-24.116	-5.600	
77.600	63.918	2.400	8.692	-4.400	12.508	-12.800	94.870	-26.800	83.422	-1.600	73.246	-26.400	25.334	-20.400	108.809	-24.116	-5.600	
78.400	63.918	2.800	8.692	-3.200	12.561	-12.800	94.870	-27.200	83.422	-2.000	73.193	-26.000	25.334	-21.200	108.809	-18.551	-5.200	
79.600	63.918	2.800	8.745	-2.000	12.614	-12.800	94.870	-27.600	83.422	-2.400	73.246	-25.600	25.334	-22.000	108.809	-14.841	-4.800	
80.400	63.918	2.800	8.745	-1.600	12.667	-12.800	94.870	-28.400	83.422	-2.800	73.246	-25.600	25.334	-22.400	108.809	-20.406	-4.400	
81.600	63.918	2.000	8.745	-2.400	12.667	-12.800	94.870	-29.600	83.422	-3.600	73.246	-25.600	25.334	-22.800	108.809	-27.827	-4.000	
82.400	63.918	1.600	8.745	-2.800	12.667	-12.400	94.870	-30.800	83.422	-4.000	73.246	-26.000	25.334	-22.800	108.809	-38.957	-4.000	
82.800	63.865	1.600	8.692	-2.400	12.614	-12.400	94.870	-32.000	83.475	-4.800	73.246	-26.800	25.387	-22.000	108.809	-46.378	-3.600	
83.600	63.918	1.200	8.692	-2.000	12.561	-12.400	94.870	-33.200	83.422	-5.600	73.246	-27.600	25.387	-21.200	108.809	-38.957	-3.600	
84.000	63.918	1.200	8.692	-2.800	12.508	-12.000	94.870	-34.400	83.422	-6.000	73.246	-28.800	25.387	-20.800	108.809	-27.827	-3.600	
84.800	63.865	1.200	8.692	-4.400	12.508	-12.000	94.870	-35.600	83.422	-6.800	73.246	-30.000	25.334	-20.800	108.809	-40.812	-3.200	
85.200	63.918	1.600	8.692	-5.600	12.508	-12.400	94.870	-36.400	83.422	-7.200	73.246	-31.200	25.387	-21.200	108.809	-61.218	-3.200	
85.600	63.918	1.600	8.692	-5.200	12.561	-12.800	94.870	-36.800	83.422	-8.000	73.246	-32.800	25.334	-21.200	108.809	-76.059	-3.200	
85.600	63.865	1.600	8.745	-4.800	12.614	-13.200	94.870	-37.200	83.475	-8.400	73.246	-33.600	25.334	-20.800	108.809	-74.204	-2.800	
86.000	63.865	2.000	8.745	-5.200	12.667	-13.600	94.870	-38.000	83.422	-8.800	73.193	-34.400	25.334	-21.200	108.809	-63.073	-2.800	
86.000	63.865	1.600	8.745	-6.800	12.667	-13.600	94.870	-38.000	83.422	-9.200	73.246	-35.200	25.334	-21.600	108.809	-64.929	-2.400	
86.000	63.865	1.600	8.745	-7.200	12.667	-14.000	94.870	-37.600	83.422	-9.600	73.246	-35.200	25.334	-22.000	108.809	-76.059	-2.000	
86.000	63.865	2.000	8.745	-6.000	12.614	-14.400	94.870	-36.800	83.422	-9.600	73.246	-34.800	25.387	-22.000	108.809	-76.059	-2.000	
86.000	63.865	1.600	8.692	-4.800	12.561	-14.400	94.870	-35.600	83.422	-10.000	73.246	-33.600	25.387	-22.000	108.809	-64.929	-1.600	
86.000	63.865	1.200	8.692	-4.800	12.508	-14.800	94.870	-35.200	83.422	-10.000	73.246	-32.400	25.387	-21.200	108.809	-64.929	-1.600	
86.000	63.865	0.800	8.692	-5.200	12.508	-14.800	94.870	-34.400	83.422	-10.000	73.246	-30.800	25.334	-20.800	108.809	-68.639	-1.200	
86.000	63.865	0.400	8.692	-5.200	12.508	-14.800	94.870	-33.200	83.422	-10.000	73.193	-29.200	25.334	-20.400	108.809	-68.639	-1.200	
86.000	63.865	0.400	8.692	-4.800	12.561	-14.800	94.870	-32.000	83.422	-10.000	73.246	-27.600	25.334	-19.200	108.809	-68.639	-1.200	
85.600	63.865	0.000	8.745	-4.000	12.614	-14.800	94.870	-31.200	83.422	-10.000	73.246	-26.000	25.334	-18.400	108.809	-72.349	-0.800	
85.600	63.865	-0.400	8.745	-4.400	12.667	-14.400	94.870	-30.800	83.422	-10.000	73.246	-24.800	25.334	-18.000	108.809	-76.059	-0.800	
85.600	63.865	-0.400	8.745	-6.000	12.667	-14.400	94.870	-30.400	83.422	-10.000	73.246	-23.200	25.334	-17.200	108.809	-74.204	-0.800	
85.600	63.865	-0.400	8.745	-6.800	12.667	-14.400	94.870	-29.600	83.422	-10.400	73.246	-22.000	25.334	-16.400	108.809	-81.624	-1.200	
85.600	63.865	-0.400	8.692	-6.000	12.614	-14.400	94.870	-28.400	83.422	-10.400	73.246	-20.800	25.387	-15.600	108.809	-83.480	-1.200	
86.000	63.918	0.000	8.692	-5.200	12.561	-14.400	94.870	-27.600	83.422	-10.800	73.246	-20.800	25.334	-15.200	108.809	-74.204	-1.600	
